time,hr
2019-01-15 08:20:43 +0700,68
2019-01-15 08:20:52 +0700,67
2019-01-15 08:20:55 +0700,67
2019-01-15 08:20:58 +0700,68
2019-01-15 08:21:04 +0700,69
2019-01-15 08:21:12 +0700,71
2019-01-15 08:21:16 +0700,70
2019-01-15 08:21:18 +0700,70
2019-01-15 08:21:27 +0700,73
2019-01-15 08:21:31 +0700,73
2019-01-15 08:21:34 +0700,73
2019-01-15 08:21:38 +0700,75
2019-01-15 08:21:47 +0700,72
2019-01-15 08:21:52 +0700,71
2019-01-15 08:21:54 +0700,71
2019-01-15 08:22:02 +0700,69
2019-01-15 08:22:05 +0700,70
2019-01-15 08:22:08 +0700,69
2019-01-15 08:22:17 +0700,66
2019-01-15 08:22:18 +0700,66
2019-01-15 08:22:27 +0700,69
2019-01-15 08:22:30 +0700,68
2019-01-15 08:22:35 +0700,68
2019-01-15 08:22:38 +0700,68
2019-01-15 08:22:47 +0700,71
2019-01-15 08:22:52 +0700,70
2019-01-15 08:22:54 +0700,70
2019-01-15 08:23:01 +0700,70
2019-01-15 08:23:04 +0700,71
2019-01-15 08:23:12 +0700,72
2019-01-15 08:23:13 +0700,72
2019-01-15 08:23:18 +0700,70
2019-01-15 08:23:27 +0700,74
2019-01-15 08:23:29 +0700,73
2019-01-15 08:23:37 +0700,70
2019-01-15 08:23:38 +0700,70
2019-01-15 08:23:47 +0700,71
2019-01-15 08:23:49 +0700,71
2019-01-15 08:23:55 +0700,68
2019-01-15 08:24:01 +0700,67
2019-01-15 08:24:05 +0700,67
2019-01-15 08:24:12 +0700,71
2019-01-15 08:24:14 +0700,70
2019-01-15 08:24:18 +0700,71
2019-01-15 08:24:27 +0700,75
2019-01-15 08:24:30 +0700,74
2019-01-15 08:24:35 +0700,76
2019-01-15 08:24:42 +0700,72
2019-01-15 08:24:43 +0700,72
2019-01-15 08:24:52 +0700,77
2019-01-15 08:24:56 +0700,76
2019-01-15 08:24:58 +0700,77
2019-01-15 08:25:07 +0700,69
2019-01-15 08:25:10 +0700,69
2019-01-15 08:25:13 +0700,68
2019-01-15 08:25:22 +0700,65
2019-01-15 08:25:23 +0700,65
2019-01-15 08:25:31 +0700,69
2019-01-15 08:25:37 +0700,71
2019-01-15 08:25:38 +0700,72
2019-01-15 08:25:43 +0700,72
2019-01-15 08:25:52 +0700,78
2019-01-15 08:25:56 +0700,78
2019-01-15 08:25:59 +0700,79
2019-01-15 08:26:03 +0700,78
2019-01-15 08:26:12 +0700,73
2019-01-15 08:26:13 +0700,72
2019-01-15 08:26:21 +0700,66
2019-01-15 08:26:26 +0700,65
2019-01-15 08:26:28 +0700,66
2019-01-15 08:26:33 +0700,67
2019-01-15 08:26:42 +0700,62
2019-01-15 08:26:46 +0700,61
2019-01-15 08:26:52 +0700,60
2019-01-15 08:26:53 +0700,60
2019-01-15 08:27:02 +0700,61
2019-01-15 08:27:03 +0700,61
2019-01-15 08:27:08 +0700,61
2019-01-15 08:27:17 +0700,60
2019-01-15 08:27:18 +0700,60
2019-01-15 08:27:25 +0700,59
2019-01-15 08:27:28 +0700,59
2019-01-15 08:27:37 +0700,67
2019-01-15 08:27:42 +0700,67
2019-01-15 08:27:46 +0700,68
2019-01-15 08:27:48 +0700,68
2019-01-15 08:27:57 +0700,63
2019-01-15 08:28:00 +0700,64
2019-01-15 08:28:05 +0700,66
2019-01-15 08:28:12 +0700,64
2019-01-15 08:28:15 +0700,65
2019-01-15 08:28:22 +0700,67
2019-01-15 08:28:23 +0700,67
2019-01-15 08:28:32 +0700,62
2019-01-15 08:28:37 +0700,62
2019-01-15 08:28:42 +0700,62
2019-01-15 08:28:45 +0700,62
2019-01-15 08:28:52 +0700,64
2019-01-15 08:28:53 +0700,64
2019-01-15 08:29:01 +0700,61
2019-01-15 08:29:07 +0700,61
2019-01-15 08:29:12 +0700,61
2019-01-15 08:29:15 +0700,61
2019-01-15 08:29:18 +0700,61
2019-01-15 08:29:23 +0700,65
2019-01-15 08:29:32 +0700,81
2019-01-15 08:29:34 +0700,81
2019-01-15 08:29:42 +0700,71
2019-01-15 08:29:47 +0700,67
2019-01-15 08:29:52 +0700,67
2019-01-15 08:29:54 +0700,67
2019-01-15 08:30:01 +0700,72
2019-01-15 08:30:03 +0700,73
2019-01-15 08:30:12 +0700,78
2019-01-15 08:30:14 +0700,77
2019-01-15 08:30:18 +0700,75
2019-01-15 08:30:27 +0700,71
2019-01-15 08:30:28 +0700,72
2019-01-15 08:30:33 +0700,73
2019-01-15 08:30:38 +0700,75
2019-01-15 08:30:46 +0700,79
2019-01-15 08:30:52 +0700,79
2019-01-15 08:30:54 +0700,78
2019-01-15 08:31:00 +0700,76
2019-01-15 08:31:03 +0700,75
2019-01-15 08:31:10 +0700,77
2019-01-15 08:31:13 +0700,76
2019-01-15 08:31:22 +0700,72
2019-01-15 08:31:23 +0700,72
2019-01-15 08:31:32 +0700,74
2019-01-15 08:31:34 +0700,75
2019-01-15 08:31:41 +0700,73
2019-01-15 08:31:46 +0700,72
2019-01-15 08:31:52 +0700,69
2019-01-15 08:31:53 +0700,70
2019-01-15 08:32:02 +0700,79
2019-01-15 08:32:05 +0700,81
2019-01-15 08:32:12 +0700,73
2019-01-15 08:32:17 +0700,72
2019-01-15 08:32:18 +0700,72
2019-01-15 08:32:27 +0700,66
2019-01-15 08:32:32 +0700,65
2019-01-15 08:32:33 +0700,65
2019-01-15 08:32:41 +0700,63
2019-01-15 08:32:45 +0700,63
2019-01-15 08:32:48 +0700,64
2019-01-15 08:32:53 +0700,64
2019-01-15 08:33:02 +0700,68
2019-01-15 08:33:07 +0700,68
2019-01-15 08:33:12 +0700,68
2019-01-15 08:33:13 +0700,68
2019-01-15 08:33:20 +0700,70
2019-01-15 08:33:27 +0700,69
2019-01-15 08:33:28 +0700,69
2019-01-15 08:33:34 +0700,69
2019-01-15 08:33:39 +0700,69
2019-01-15 08:33:46 +0700,72
2019-01-15 08:33:49 +0700,72
2019-01-15 08:33:55 +0700,70
2019-01-15 08:33:58 +0700,70
2019-01-15 08:34:03 +0700,73
2019-01-15 08:34:09 +0700,77
2019-01-15 08:34:15 +0700,76
2019-01-15 08:34:22 +0700,71
2019-01-15 08:34:27 +0700,70
2019-01-15 08:34:32 +0700,71
2019-01-15 08:34:33 +0700,71
2019-01-15 08:34:38 +0700,72
2019-01-15 08:34:45 +0700,69
2019-01-15 08:34:49 +0700,68
2019-01-15 08:34:57 +0700,66
2019-01-15 08:34:59 +0700,65
2019-01-15 08:35:06 +0700,64
2019-01-15 08:35:10 +0700,66
2019-01-15 08:35:13 +0700,66
2019-01-15 08:35:22 +0700,68
2019-01-15 08:35:23 +0700,68
2019-01-15 08:35:28 +0700,68
2019-01-15 08:35:33 +0700,69
2019-01-15 08:35:42 +0700,64
2019-01-15 08:35:44 +0700,64
2019-01-15 08:35:50 +0700,64
2019-01-15 08:35:53 +0700,68
2019-01-15 08:36:02 +0700,76
2019-01-15 08:36:05 +0700,74
2019-01-15 08:36:09 +0700,71
2019-01-15 08:36:17 +0700,66
2019-01-15 08:36:22 +0700,65
2019-01-15 08:36:27 +0700,65
2019-01-15 08:36:28 +0700,65
2019-01-15 08:36:33 +0700,64
2019-01-15 08:36:41 +0700,63
2019-01-15 08:36:47 +0700,64
2019-01-15 08:36:48 +0700,64
2019-01-15 08:36:55 +0700,66
2019-01-15 08:36:58 +0700,65
2019-01-15 08:37:07 +0700,63
2019-01-15 08:37:10 +0700,64
2019-01-15 08:37:13 +0700,64
2019-01-15 08:37:22 +0700,77
2019-01-15 08:37:25 +0700,79
2019-01-15 08:37:28 +0700,82
2019-01-15 08:37:37 +0700,83
2019-01-15 08:37:39 +0700,83
2019-01-15 08:37:47 +0700,77
2019-01-15 08:37:48 +0700,77
2019-01-15 08:37:57 +0700,72
2019-01-15 08:37:59 +0700,71
2019-01-15 08:38:07 +0700,69
2019-01-15 08:38:10 +0700,69
2019-01-15 08:38:15 +0700,69
2019-01-15 08:38:20 +0700,70
2019-01-15 08:38:27 +0700,72
2019-01-15 08:38:29 +0700,72
2019-01-15 08:38:33 +0700,73
2019-01-15 08:38:42 +0700,76
2019-01-15 08:38:46 +0700,75
2019-01-15 08:38:48 +0700,76
2019-01-15 08:38:55 +0700,77
2019-01-15 08:38:58 +0700,79
2019-01-15 08:39:03 +0700,86
2019-01-15 08:39:08 +0700,87
2019-01-15 08:39:13 +0700,84
2019-01-15 08:39:18 +0700,78
2019-01-15 08:39:27 +0700,69
2019-01-15 08:39:32 +0700,68
2019-01-15 08:39:36 +0700,68
2019-01-15 08:39:38 +0700,70
2019-01-15 08:39:44 +0700,81
2019-01-15 08:39:52 +0700,93
2019-01-15 08:39:53 +0700,93
2019-01-15 08:39:59 +0700,85
2019-01-15 08:40:07 +0700,82
2019-01-15 08:40:12 +0700,79
2019-01-15 08:40:13 +0700,79
2019-01-15 08:40:21 +0700,75
2019-01-15 08:40:23 +0700,75
2019-01-15 08:40:32 +0700,77
2019-01-15 08:40:34 +0700,76
2019-01-15 08:40:42 +0700,80
2019-01-15 08:40:45 +0700,80
2019-01-15 08:40:48 +0700,80
2019-01-15 08:40:57 +0700,81
2019-01-15 08:40:58 +0700,81
2019-01-15 08:41:05 +0700,82
2019-01-15 08:41:08 +0700,81
2019-01-15 08:41:15 +0700,80
2019-01-15 08:41:19 +0700,77
2019-01-15 08:41:27 +0700,78
2019-01-15 08:41:31 +0700,78
2019-01-15 08:41:35 +0700,78
2019-01-15 08:41:38 +0700,77
2019-01-15 08:41:47 +0700,80
2019-01-15 08:41:52 +0700,82
2019-01-15 08:41:57 +0700,82
2019-01-15 08:42:00 +0700,82
2019-01-15 08:42:03 +0700,83
2019-01-15 08:42:12 +0700,80
2019-01-15 08:42:14 +0700,80
2019-01-15 08:42:18 +0700,82
2019-01-15 08:42:27 +0700,82
2019-01-15 08:42:30 +0700,83
2019-01-15 08:42:37 +0700,80
2019-01-15 08:42:39 +0700,81
2019-01-15 08:42:46 +0700,81
2019-01-15 08:42:48 +0700,81
2019-01-15 08:42:53 +0700,83
2019-01-15 08:43:02 +0700,91
2019-01-15 08:43:05 +0700,89
2019-01-15 08:43:08 +0700,85
2019-01-15 08:43:17 +0700,83
2019-01-15 08:43:21 +0700,81
2019-01-15 08:43:27 +0700,80
2019-01-15 08:43:31 +0700,81
2019-01-15 08:43:34 +0700,81
2019-01-15 08:43:40 +0700,81
2019-01-15 08:43:46 +0700,80
2019-01-15 08:43:52 +0700,80
2019-01-15 08:43:53 +0700,80
2019-01-15 08:44:02 +0700,85
2019-01-15 08:44:07 +0700,82
2019-01-15 08:44:12 +0700,81
2019-01-15 08:44:17 +0700,81
2019-01-15 08:44:18 +0700,81
2019-01-15 08:44:25 +0700,83
2019-01-15 08:44:30 +0700,82
2019-01-15 08:44:33 +0700,84
2019-01-15 08:44:41 +0700,92
2019-01-15 08:44:44 +0700,95
2019-01-15 08:44:48 +0700,100
2019-01-15 08:44:57 +0700,86
2019-01-15 08:45:00 +0700,86
2019-01-15 08:45:03 +0700,85
2019-01-15 08:45:10 +0700,81
2019-01-15 08:45:17 +0700,81
2019-01-15 08:45:20 +0700,83
2019-01-15 08:45:27 +0700,86
2019-01-15 08:45:29 +0700,86
2019-01-15 08:45:35 +0700,86
2019-01-15 08:45:41 +0700,85
2019-01-15 08:45:43 +0700,85
2019-01-15 08:45:48 +0700,84
2019-01-15 08:45:57 +0700,80
2019-01-15 08:46:02 +0700,80
2019-01-15 08:46:06 +0700,80
2019-01-15 08:46:08 +0700,81
2019-01-15 08:46:14 +0700,85
2019-01-15 08:46:21 +0700,88
2019-01-15 08:46:27 +0700,93
2019-01-15 08:46:28 +0700,93
2019-01-15 08:46:37 +0700,81
2019-01-15 08:46:42 +0700,81
2019-01-15 08:46:43 +0700,82
2019-01-15 08:46:50 +0700,82
2019-01-15 08:46:53 +0700,81
2019-01-15 08:47:00 +0700,79
2019-01-15 08:47:07 +0700,82
2019-01-15 08:47:11 +0700,83
2019-01-15 08:47:13 +0700,84
2019-01-15 08:47:21 +0700,85
2019-01-15 08:47:27 +0700,86
2019-01-15 08:47:28 +0700,86
2019-01-15 08:47:34 +0700,84
2019-01-15 08:47:42 +0700,87
2019-01-15 08:47:45 +0700,85
2019-01-15 08:47:50 +0700,85
2019-01-15 08:47:56 +0700,85
2019-01-15 08:47:58 +0700,85
2019-01-15 08:48:06 +0700,90
2019-01-15 08:48:08 +0700,90
2019-01-15 08:48:23 +0700,102
2019-01-15 08:48:28 +0700,101
2019-01-15 08:48:34 +0700,98
2019-01-15 08:48:57 +0700,91
2019-01-15 08:49:01 +0700,89
2019-01-15 08:49:07 +0700,87
2019-01-15 08:49:11 +0700,84
2019-01-15 08:49:13 +0700,84
2019-01-15 08:49:22 +0700,85
2019-01-15 08:49:27 +0700,85
2019-01-15 08:49:28 +0700,86
2019-01-15 08:49:33 +0700,87
2019-01-15 08:49:38 +0700,90
2019-01-15 08:49:47 +0700,95
2019-01-15 08:49:52 +0700,95
2019-01-15 08:49:57 +0700,96
2019-01-15 08:50:00 +0700,98
2019-01-15 08:50:04 +0700,100
2019-01-15 08:50:10 +0700,94
2019-01-15 08:50:17 +0700,90
2019-01-15 08:50:18 +0700,90
2019-01-15 08:50:23 +0700,95
2019-01-15 08:50:31 +0700,97
2019-01-15 08:50:33 +0700,96
2019-01-15 08:50:57 +0700,81
2019-01-15 08:51:01 +0700,78
2019-01-15 08:51:03 +0700,78
2019-01-15 08:51:10 +0700,78
2019-01-15 08:51:17 +0700,73
2019-01-15 08:51:22 +0700,69
2019-01-15 08:51:27 +0700,64
2019-01-15 08:51:32 +0700,62
2019-01-15 08:51:36 +0700,61
2019-01-15 08:51:38 +0700,62
2019-01-15 08:51:47 +0700,63
2019-01-15 08:51:48 +0700,63
2019-01-15 08:51:57 +0700,64
2019-01-15 08:52:00 +0700,63
2019-01-15 08:52:03 +0700,63
2019-01-15 08:52:09 +0700,65
2019-01-15 08:52:17 +0700,67
2019-01-15 08:52:22 +0700,67
2019-01-15 08:52:27 +0700,65
2019-01-15 08:52:30 +0700,65
2019-01-15 08:52:37 +0700,70
2019-01-15 08:52:39 +0700,70
2019-01-15 08:52:43 +0700,68
2019-01-15 08:52:52 +0700,68
2019-01-15 08:52:57 +0700,70
2019-01-15 08:53:01 +0700,69
2019-01-15 08:53:03 +0700,70
2019-01-15 08:53:08 +0700,71
2019-01-15 08:53:17 +0700,70
2019-01-15 08:53:22 +0700,68
2019-01-15 08:53:24 +0700,68
2019-01-15 08:53:28 +0700,69
2019-01-15 08:53:33 +0700,70
2019-01-15 08:53:38 +0700,70
2019-01-15 08:53:45 +0700,72
2019-01-15 08:53:52 +0700,70
2019-01-15 08:53:53 +0700,70
2019-01-15 08:54:02 +0700,82
2019-01-15 08:54:07 +0700,88
2019-01-15 08:54:11 +0700,87
2019-01-15 08:54:13 +0700,84
2019-01-15 08:54:22 +0700,71
2019-01-15 08:54:27 +0700,70
2019-01-15 08:54:28 +0700,69
2019-01-15 08:54:37 +0700,66
2019-01-15 08:54:42 +0700,65
2019-01-15 08:54:46 +0700,65
2019-01-15 08:54:52 +0700,66
2019-01-15 08:54:53 +0700,66
2019-01-15 08:55:09 +0700,68
2019-01-15 08:55:18 +0700,72
2019-01-15 08:55:23 +0700,72
2019-01-15 08:55:26 +0700,73
2019-01-15 08:55:33 +0700,74
2019-01-15 08:55:38 +0700,72
2019-01-15 08:55:39 +0700,72
2019-01-15 08:55:48 +0700,82
2019-01-15 08:55:50 +0700,81
2019-01-15 08:55:58 +0700,79
2019-01-15 08:55:59 +0700,79
2019-01-15 08:56:05 +0700,76
2019-01-15 08:56:13 +0700,76
2019-01-15 08:56:14 +0700,75
2019-01-15 08:56:22 +0700,74
2019-01-15 08:56:24 +0700,74
2019-01-15 08:56:33 +0700,83
2019-01-15 08:56:37 +0700,86
2019-01-15 08:56:39 +0700,85
2019-01-15 08:56:48 +0700,78
2019-01-15 08:56:53 +0700,74
2019-01-15 08:56:58 +0700,71
2019-01-15 08:57:00 +0700,70
2019-01-15 08:57:07 +0700,71
2019-01-15 08:57:10 +0700,71
2019-01-15 08:57:14 +0700,72
2019-01-15 08:57:19 +0700,72
2019-01-15 08:57:26 +0700,72
2019-01-15 08:57:29 +0700,72
2019-01-15 08:57:34 +0700,73
2019-01-15 08:57:39 +0700,73
2019-01-15 08:57:44 +0700,72
2019-01-15 08:57:52 +0700,84
2019-01-15 08:57:54 +0700,83
2019-01-15 08:58:03 +0700,76
2019-01-15 08:58:08 +0700,75
2019-01-15 08:58:13 +0700,72
2019-01-15 08:58:17 +0700,70
2019-01-15 08:58:23 +0700,69
2019-01-15 08:58:28 +0700,69
2019-01-15 08:58:29 +0700,68
2019-01-15 08:58:34 +0700,70
2019-01-15 08:59:49 +0700,64.0946
2019-01-15 09:00:58 +0700,64.5479
2019-01-15 09:01:42 +0700,65.9007
2019-01-15 09:02:34 +0700,70.9836
2019-01-15 09:04:08 +0700,72.9851
2019-01-15 09:04:57 +0700,69
2019-01-15 09:12:26 +0700,68
2019-01-15 09:13:56 +0700,65
2019-01-15 09:21:45 +0700,80
2019-01-15 09:24:00 +0700,75
2019-01-15 10:24:56 +0700,122
2019-01-15 10:27:26 +0700,124
